year,week,date,provincia,calls,latitude,longitude
2024,2,2024-01-21,Agrigento,1,37.3122991,13.57465
2024,3,2024-01-28,Agrigento,3,37.3122991,13.57465
2024,4,2024-02-04,Agrigento,4,37.3122991,13.57465
2024,5,2024-02-11,Agrigento,1,37.3122991,13.57465
2024,6,2024-02-18,Agrigento,4,37.3122991,13.57465
2024,10,2024-03-17,Agrigento,1,37.3122991,13.57465
2024,11,2024-03-24,Agrigento,3,37.3122991,13.57465
2024,12,2024-03-31,Agrigento,2,37.3122991,13.57465
2024,13,2024-04-07,Agrigento,2,37.3122991,13.57465
2024,14,2024-04-14,Agrigento,2,37.3122991,13.57465
2024,15,2024-04-21,Agrigento,2,37.3122991,13.57465
2024,18,2024-05-12,Agrigento,1,37.3122991,13.57465
2024,20,2024-05-26,Agrigento,1,37.3122991,13.57465
2024,21,2024-06-02,Agrigento,1,37.3122991,13.57465
2024,22,2024-06-09,Agrigento,1,37.3122991,13.57465
2024,23,2024-06-16,Agrigento,1,37.3122991,13.57465
2024,24,2024-06-23,Agrigento,4,37.3122991,13.57465
2024,25,2024-06-30,Agrigento,3,37.3122991,13.57465
2024,26,2024-07-07,Agrigento,1,37.3122991,13.57465
2024,27,2024-07-14,Agrigento,1,37.3122991,13.57465
2024,28,2024-07-21,Agrigento,1,37.3122991,13.57465
2024,29,2024-07-28,Agrigento,1,37.3122991,13.57465
2024,30,2024-08-04,Agrigento,3,37.3122991,13.57465
2024,32,2024-08-18,Agrigento,1,37.3122991,13.57465
2024,33,2024-08-25,Agrigento,5,37.3122991,13.57465
2024,34,2024-09-01,Agrigento,1,37.3122991,13.57465
2024,35,2024-09-08,Agrigento,5,37.3122991,13.57465
2024,37,2024-09-22,Agrigento,1,37.3122991,13.57465
2024,38,2024-09-29,Agrigento,1,37.3122991,13.57465
2024,0,2024-01-07,Alessandria,2,44.83495335,8.745030418605868
2024,2,2024-01-21,Alessandria,2,44.83495335,8.745030418605868
2024,3,2024-01-28,Alessandria,2,44.83495335,8.745030418605868
2024,4,2024-02-04,Alessandria,2,44.83495335,8.745030418605868
2024,5,2024-02-11,Alessandria,1,44.83495335,8.745030418605868
2024,6,2024-02-18,Alessandria,1,44.83495335,8.745030418605868
2024,7,2024-02-25,Alessandria,3,44.83495335,8.745030418605868
2024,9,2024-03-10,Alessandria,2,44.83495335,8.745030418605868
2024,11,2024-03-24,Alessandria,2,44.83495335,8.745030418605868
2024,12,2024-03-31,Alessandria,1,44.83495335,8.745030418605868
2024,13,2024-04-07,Alessandria,5,44.83495335,8.745030418605868
2024,14,2024-04-14,Alessandria,1,44.83495335,8.745030418605868
2024,15,2024-04-21,Alessandria,4,44.83495335,8.745030418605868
2024,16,2024-04-28,Alessandria,1,44.83495335,8.745030418605868
2024,17,2024-05-05,Alessandria,1,44.83495335,8.745030418605868
2024,18,2024-05-12,Alessandria,4,44.83495335,8.745030418605868
2024,19,2024-05-19,Alessandria,5,44.83495335,8.745030418605868
2024,20,2024-05-26,Alessandria,3,44.83495335,8.745030418605868
2024,21,2024-06-02,Alessandria,6,44.83495335,8.745030418605868
2024,22,2024-06-09,Alessandria,2,44.83495335,8.745030418605868
2024,23,2024-06-16,Alessandria,1,44.83495335,8.745030418605868
2024,24,2024-06-23,Alessandria,1,44.83495335,8.745030418605868
2024,25,2024-06-30,Alessandria,1,44.83495335,8.745030418605868
2024,26,2024-07-07,Alessandria,1,44.83495335,8.745030418605868
2024,27,2024-07-14,Alessandria,2,44.83495335,8.745030418605868
2024,28,2024-07-21,Alessandria,3,44.83495335,8.745030418605868
2024,29,2024-07-28,Alessandria,1,44.83495335,8.745030418605868
2024,30,2024-08-04,Alessandria,1,44.83495335,8.745030418605868
2024,31,2024-08-11,Alessandria,2,44.83495335,8.745030418605868
2024,32,2024-08-18,Alessandria,3,44.83495335,8.745030418605868
2024,34,2024-09-01,Alessandria,1,44.83495335,8.745030418605868
2024,35,2024-09-08,Alessandria,4,44.83495335,8.745030418605868
2024,37,2024-09-22,Alessandria,3,44.83495335,8.745030418605868
2024,38,2024-09-29,Alessandria,1,44.83495335,8.745030418605868
2024,0,2024-01-07,Ancona,6,43.4801189,13.218727943815642
2024,1,2024-01-14,Ancona,5,43.4801189,13.218727943815642
2024,2,2024-01-21,Ancona,3,43.4801189,13.218727943815642
2024,3,2024-01-28,Ancona,2,43.4801189,13.218727943815642
2024,4,2024-02-04,Ancona,3,43.4801189,13.218727943815642
2024,5,2024-02-11,Ancona,2,43.4801189,13.218727943815642
2024,6,2024-02-18,Ancona,1,43.4801189,13.218727943815642
2024,7,2024-02-25,Ancona,5,43.4801189,13.218727943815642
2024,8,2024-03-03,Ancona,2,43.4801189,13.218727943815642
2024,9,2024-03-10,Ancona,3,43.4801189,13.218727943815642
2024,10,2024-03-17,Ancona,4,43.4801189,13.218727943815642
2024,11,2024-03-24,Ancona,2,43.4801189,13.218727943815642
2024,12,2024-03-31,Ancona,5,43.4801189,13.218727943815642
2024,14,2024-04-14,Ancona,3,43.4801189,13.218727943815642
2024,15,2024-04-21,Ancona,1,43.4801189,13.218727943815642
2024,17,2024-05-05,Ancona,1,43.4801189,13.218727943815642
2024,18,2024-05-12,Ancona,2,43.4801189,13.218727943815642
2024,19,2024-05-19,Ancona,2,43.4801189,13.218727943815642
2024,20,2024-05-26,Ancona,3,43.4801189,13.218727943815642
2024,21,2024-06-02,Ancona,2,43.4801189,13.218727943815642
2024,22,2024-06-09,Ancona,2,43.4801189,13.218727943815642
2024,23,2024-06-16,Ancona,1,43.4801189,13.218727943815642
2024,24,2024-06-23,Ancona,5,43.4801189,13.218727943815642
2024,26,2024-07-07,Ancona,3,43.4801189,13.218727943815642
2024,28,2024-07-21,Ancona,1,43.4801189,13.218727943815642
2024,29,2024-07-28,Ancona,2,43.4801189,13.218727943815642
2024,30,2024-08-04,Ancona,2,43.4801189,13.218727943815642
2024,31,2024-08-11,Ancona,4,43.4801189,13.218727943815642
2024,32,2024-08-18,Ancona,2,43.4801189,13.218727943815642
2024,33,2024-08-25,Ancona,1,43.4801189,13.218727943815642
2024,34,2024-09-01,Ancona,4,43.4801189,13.218727943815642
2024,35,2024-09-08,Ancona,4,43.4801189,13.218727943815642
2024,36,2024-09-15,Ancona,2,43.4801189,13.218727943815642
2024,37,2024-09-22,Ancona,2,43.4801189,13.218727943815642
2024,39,2024-10-06,Ancona,1,43.4801189,13.218727943815642
2024,0,2024-01-07,Arezzo,3,43.51714415,11.763928194732204
2024,1,2024-01-14,Arezzo,2,43.51714415,11.763928194732204
2024,2,2024-01-21,Arezzo,5,43.51714415,11.763928194732204
2024,3,2024-01-28,Arezzo,4,43.51714415,11.763928194732204
2024,4,2024-02-04,Arezzo,1,43.51714415,11.763928194732204
2024,5,2024-02-11,Arezzo,2,43.51714415,11.763928194732204
2024,6,2024-02-18,Arezzo,2,43.51714415,11.763928194732204
2024,7,2024-02-25,Arezzo,1,43.51714415,11.763928194732204
2024,8,2024-03-03,Arezzo,2,43.51714415,11.763928194732204
2024,9,2024-03-10,Arezzo,7,43.51714415,11.763928194732204
2024,10,2024-03-17,Arezzo,4,43.51714415,11.763928194732204
2024,12,2024-03-31,Arezzo,2,43.51714415,11.763928194732204
2024,13,2024-04-07,Arezzo,1,43.51714415,11.763928194732204
2024,15,2024-04-21,Arezzo,1,43.51714415,11.763928194732204
2024,17,2024-05-05,Arezzo,3,43.51714415,11.763928194732204
2024,19,2024-05-19,Arezzo,2,43.51714415,11.763928194732204
2024,21,2024-06-02,Arezzo,2,43.51714415,11.763928194732204
2024,23,2024-06-16,Arezzo,1,43.51714415,11.763928194732204
2024,24,2024-06-23,Arezzo,2,43.51714415,11.763928194732204
2024,25,2024-06-30,Arezzo,2,43.51714415,11.763928194732204
2024,26,2024-07-07,Arezzo,2,43.51714415,11.763928194732204
2024,28,2024-07-21,Arezzo,3,43.51714415,11.763928194732204
2024,29,2024-07-28,Arezzo,2,43.51714415,11.763928194732204
2024,30,2024-08-04,Arezzo,2,43.51714415,11.763928194732204
2024,31,2024-08-11,Arezzo,3,43.51714415,11.763928194732204
2024,32,2024-08-18,Arezzo,4,43.51714415,11.763928194732204
2024,33,2024-08-25,Arezzo,1,43.51714415,11.763928194732204
2024,35,2024-09-08,Arezzo,2,43.51714415,11.763928194732204
2024,37,2024-09-22,Arezzo,1,43.51714415,11.763928194732204
2024,38,2024-09-29,Arezzo,6,43.51714415,11.763928194732204
2024,1,2024-01-14,Ascoli Piceno,3,42.8834204,13.539593040686007
2024,2,2024-01-21,Ascoli Piceno,3,42.8834204,13.539593040686007
2024,3,2024-01-28,Ascoli Piceno,1,42.8834204,13.539593040686007
2024,6,2024-02-18,Ascoli Piceno,1,42.8834204,13.539593040686007
2024,7,2024-02-25,Ascoli Piceno,1,42.8834204,13.539593040686007
2024,8,2024-03-03,Ascoli Piceno,2,42.8834204,13.539593040686007
2024,10,2024-03-17,Ascoli Piceno,1,42.8834204,13.539593040686007
2024,13,2024-04-07,Ascoli Piceno,1,42.8834204,13.539593040686007
2024,16,2024-04-28,Ascoli Piceno,1,42.8834204,13.539593040686007
2024,19,2024-05-19,Ascoli Piceno,1,42.8834204,13.539593040686007
2024,20,2024-05-26,Ascoli Piceno,2,42.8834204,13.539593040686007
2024,21,2024-06-02,Ascoli Piceno,2,42.8834204,13.539593040686007
2024,23,2024-06-16,Ascoli Piceno,2,42.8834204,13.539593040686007
2024,24,2024-06-23,Ascoli Piceno,1,42.8834204,13.539593040686007
2024,26,2024-07-07,Ascoli Piceno,2,42.8834204,13.539593040686007
2024,27,2024-07-14,Ascoli Piceno,2,42.8834204,13.539593040686007
2024,29,2024-07-28,Ascoli Piceno,1,42.8834204,13.539593040686007
2024,30,2024-08-04,Ascoli Piceno,1,42.8834204,13.539593040686007
2024,31,2024-08-11,Ascoli Piceno,1,42.8834204,13.539593040686007
2024,33,2024-08-25,Ascoli Piceno,2,42.8834204,13.539593040686007
2024,36,2024-09-15,Ascoli Piceno,1,42.8834204,13.539593040686007
2024,38,2024-09-29,Ascoli Piceno,2,42.8834204,13.539593040686007
2024,39,2024-10-06,Ascoli Piceno,1,42.8834204,13.539593040686007
2024,0,2024-01-07,Asti,2,44.82601265,8.202686328987273
2024,2,2024-01-21,Asti,1,44.82601265,8.202686328987273
2024,5,2024-02-11,Asti,1,44.82601265,8.202686328987273
2024,8,2024-03-03,Asti,1,44.82601265,8.202686328987273
2024,9,2024-03-10,Asti,1,44.82601265,8.202686328987273
2024,11,2024-03-24,Asti,3,44.82601265,8.202686328987273
2024,15,2024-04-21,Asti,1,44.82601265,8.202686328987273
2024,16,2024-04-28,Asti,2,44.82601265,8.202686328987273
2024,18,2024-05-12,Asti,1,44.82601265,8.202686328987273
2024,20,2024-05-26,Asti,3,44.82601265,8.202686328987273
2024,25,2024-06-30,Asti,1,44.82601265,8.202686328987273
2024,26,2024-07-07,Asti,2,44.82601265,8.202686328987273
2024,27,2024-07-14,Asti,1,44.82601265,8.202686328987273
2024,28,2024-07-21,Asti,2,44.82601265,8.202686328987273
2024,31,2024-08-11,Asti,1,44.82601265,8.202686328987273
2024,36,2024-09-15,Asti,3,44.82601265,8.202686328987273
2024,38,2024-09-29,Asti,4,44.82601265,8.202686328987273
2024,0,2024-01-07,Avellino,3,40.9965446,15.1405690365004
2024,1,2024-01-14,Avellino,2,40.9965446,15.1405690365004
2024,2,2024-01-21,Avellino,1,40.9965446,15.1405690365004
2024,3,2024-01-28,Avellino,3,40.9965446,15.1405690365004
2024,4,2024-02-04,Avellino,2,40.9965446,15.1405690365004
2024,5,2024-02-11,Avellino,1,40.9965446,15.1405690365004
2024,6,2024-02-18,Avellino,2,40.9965446,15.1405690365004
2024,7,2024-02-25,Avellino,1,40.9965446,15.1405690365004
2024,8,2024-03-03,Avellino,3,40.9965446,15.1405690365004
2024,11,2024-03-24,Avellino,2,40.9965446,15.1405690365004
2024,13,2024-04-07,Avellino,1,40.9965446,15.1405690365004
2024,14,2024-04-14,Avellino,1,40.9965446,15.1405690365004
2024,17,2024-05-05,Avellino,1,40.9965446,15.1405690365004
2024,18,2024-05-12,Avellino,2,40.9965446,15.1405690365004
2024,19,2024-05-19,Avellino,1,40.9965446,15.1405690365004
2024,21,2024-06-02,Avellino,1,40.9965446,15.1405690365004
2024,22,2024-06-09,Avellino,2,40.9965446,15.1405690365004
2024,23,2024-06-16,Avellino,4,40.9965446,15.1405690365004
2024,25,2024-06-30,Avellino,1,40.9965446,15.1405690365004
2024,27,2024-07-14,Avellino,1,40.9965446,15.1405690365004
2024,28,2024-07-21,Avellino,1,40.9965446,15.1405690365004
2024,29,2024-07-28,Avellino,1,40.9965446,15.1405690365004
2024,31,2024-08-11,Avellino,1,40.9965446,15.1405690365004
2024,33,2024-08-25,Avellino,2,40.9965446,15.1405690365004
2024,34,2024-09-01,Avellino,4,40.9965446,15.1405690365004
2024,35,2024-09-08,Avellino,1,40.9965446,15.1405690365004
2024,36,2024-09-15,Avellino,2,40.9965446,15.1405690365004
2024,38,2024-09-29,Avellino,3,40.9965446,15.1405690365004
2024,0,2024-01-07,Bari,8,41.1257843,16.8620293
2024,1,2024-01-14,Bari,6,41.1257843,16.8620293
2024,2,2024-01-21,Bari,11,41.1257843,16.8620293
2024,3,2024-01-28,Bari,9,41.1257843,16.8620293
2024,4,2024-02-04,Bari,11,41.1257843,16.8620293
2024,5,2024-02-11,Bari,3,41.1257843,16.8620293
2024,6,2024-02-18,Bari,10,41.1257843,16.8620293
2024,7,2024-02-25,Bari,11,41.1257843,16.8620293
2024,8,2024-03-03,Bari,6,41.1257843,16.8620293
2024,9,2024-03-10,Bari,5,41.1257843,16.8620293
2024,10,2024-03-17,Bari,6,41.1257843,16.8620293
2024,11,2024-03-24,Bari,6,41.1257843,16.8620293
2024,12,2024-03-31,Bari,3,41.1257843,16.8620293
2024,13,2024-04-07,Bari,8,41.1257843,16.8620293
2024,14,2024-04-14,Bari,9,41.1257843,16.8620293
2024,15,2024-04-21,Bari,3,41.1257843,16.8620293
2024,16,2024-04-28,Bari,3,41.1257843,16.8620293
2024,17,2024-05-05,Bari,2,41.1257843,16.8620293
2024,18,2024-05-12,Bari,7,41.1257843,16.8620293
2024,19,2024-05-19,Bari,4,41.1257843,16.8620293
2024,20,2024-05-26,Bari,2,41.1257843,16.8620293
2024,21,2024-06-02,Bari,6,41.1257843,16.8620293
2024,22,2024-06-09,Bari,4,41.1257843,16.8620293
2024,23,2024-06-16,Bari,6,41.1257843,16.8620293
2024,24,2024-06-23,Bari,9,41.1257843,16.8620293
2024,25,2024-06-30,Bari,6,41.1257843,16.8620293
2024,26,2024-07-07,Bari,2,41.1257843,16.8620293
2024,27,2024-07-14,Bari,7,41.1257843,16.8620293
2024,28,2024-07-21,Bari,8,41.1257843,16.8620293
2024,29,2024-07-28,Bari,5,41.1257843,16.8620293
2024,30,2024-08-04,Bari,8,41.1257843,16.8620293
2024,31,2024-08-11,Bari,10,41.1257843,16.8620293
2024,32,2024-08-18,Bari,1,41.1257843,16.8620293
2024,33,2024-08-25,Bari,5,41.1257843,16.8620293
2024,34,2024-09-01,Bari,4,41.1257843,16.8620293
2024,35,2024-09-08,Bari,12,41.1257843,16.8620293
2024,36,2024-09-15,Bari,6,41.1257843,16.8620293
2024,37,2024-09-22,Bari,5,41.1257843,16.8620293
2024,38,2024-09-29,Bari,12,41.1257843,16.8620293
2024,39,2024-10-06,Bari,2,41.1257843,16.8620293
2024,1,2024-01-14,Barletta-Andria-Trani,2,41.180172,16.1466408
2024,2,2024-01-21,Barletta-Andria-Trani,1,41.180172,16.1466408
2024,3,2024-01-28,Barletta-Andria-Trani,1,41.180172,16.1466408
2024,5,2024-02-11,Barletta-Andria-Trani,5,41.180172,16.1466408
2024,6,2024-02-18,Barletta-Andria-Trani,2,41.180172,16.1466408
2024,7,2024-02-25,Barletta-Andria-Trani,1,41.180172,16.1466408
2024,8,2024-03-03,Barletta-Andria-Trani,1,41.180172,16.1466408
2024,11,2024-03-24,Barletta-Andria-Trani,1,41.180172,16.1466408
2024,12,2024-03-31,Barletta-Andria-Trani,2,41.180172,16.1466408
2024,13,2024-04-07,Barletta-Andria-Trani,3,41.180172,16.1466408
2024,15,2024-04-21,Barletta-Andria-Trani,1,41.180172,16.1466408
2024,16,2024-04-28,Barletta-Andria-Trani,1,41.180172,16.1466408
2024,17,2024-05-05,Barletta-Andria-Trani,2,41.180172,16.1466408
2024,19,2024-05-19,Barletta-Andria-Trani,2,41.180172,16.1466408
2024,21,2024-06-02,Barletta-Andria-Trani,3,41.180172,16.1466408
2024,23,2024-06-16,Barletta-Andria-Trani,1,41.180172,16.1466408
2024,24,2024-06-23,Barletta-Andria-Trani,2,41.180172,16.1466408
2024,25,2024-06-30,Barletta-Andria-Trani,4,41.180172,16.1466408
2024,27,2024-07-14,Barletta-Andria-Trani,1,41.180172,16.1466408
2024,28,2024-07-21,Barletta-Andria-Trani,1,41.180172,16.1466408
2024,29,2024-07-28,Barletta-Andria-Trani,6,41.180172,16.1466408
2024,31,2024-08-11,Barletta-Andria-Trani,3,41.180172,16.1466408
2024,32,2024-08-18,Barletta-Andria-Trani,1,41.180172,16.1466408
2024,34,2024-09-01,Barletta-Andria-Trani,3,41.180172,16.1466408
2024,35,2024-09-08,Barletta-Andria-Trani,4,41.180172,16.1466408
2024,36,2024-09-15,Barletta-Andria-Trani,2,41.180172,16.1466408
2024,38,2024-09-29,Barletta-Andria-Trani,1,41.180172,16.1466408
2024,0,2024-01-07,Belluno,2,46.2805407,12.078913722504204
2024,1,2024-01-14,Belluno,2,46.2805407,12.078913722504204
2024,2,2024-01-21,Belluno,3,46.2805407,12.078913722504204
2024,3,2024-01-28,Belluno,1,46.2805407,12.078913722504204
2024,4,2024-02-04,Belluno,1,46.2805407,12.078913722504204
2024,6,2024-02-18,Belluno,3,46.2805407,12.078913722504204
2024,8,2024-03-03,Belluno,1,46.2805407,12.078913722504204
2024,9,2024-03-10,Belluno,3,46.2805407,12.078913722504204
2024,15,2024-04-21,Belluno,1,46.2805407,12.078913722504204
2024,20,2024-05-26,Belluno,2,46.2805407,12.078913722504204
2024,23,2024-06-16,Belluno,2,46.2805407,12.078913722504204
2024,24,2024-06-23,Belluno,3,46.2805407,12.078913722504204
2024,25,2024-06-30,Belluno,1,46.2805407,12.078913722504204
2024,28,2024-07-21,Belluno,3,46.2805407,12.078913722504204
2024,29,2024-07-28,Belluno,2,46.2805407,12.078913722504204
2024,30,2024-08-04,Belluno,1,46.2805407,12.078913722504204
2024,33,2024-08-25,Belluno,3,46.2805407,12.078913722504204
2024,34,2024-09-01,Belluno,1,46.2805407,12.078913722504204
2024,35,2024-09-08,Belluno,1,46.2805407,12.078913722504204
2024,1,2024-01-14,Benevento,1,41.2476307,14.705705363146528
2024,5,2024-02-11,Benevento,2,41.2476307,14.705705363146528
2024,6,2024-02-18,Benevento,1,41.2476307,14.705705363146528
2024,9,2024-03-10,Benevento,1,41.2476307,14.705705363146528
2024,10,2024-03-17,Benevento,2,41.2476307,14.705705363146528
2024,11,2024-03-24,Benevento,1,41.2476307,14.705705363146528
2024,12,2024-03-31,Benevento,1,41.2476307,14.705705363146528
2024,14,2024-04-14,Benevento,1,41.2476307,14.705705363146528
2024,16,2024-04-28,Benevento,1,41.2476307,14.705705363146528
2024,20,2024-05-26,Benevento,1,41.2476307,14.705705363146528
2024,21,2024-06-02,Benevento,1,41.2476307,14.705705363146528
2024,24,2024-06-23,Benevento,1,41.2476307,14.705705363146528
2024,26,2024-07-07,Benevento,1,41.2476307,14.705705363146528
2024,28,2024-07-21,Benevento,2,41.2476307,14.705705363146528
2024,31,2024-08-11,Benevento,2,41.2476307,14.705705363146528
2024,32,2024-08-18,Benevento,4,41.2476307,14.705705363146528
2024,35,2024-09-08,Benevento,1,41.2476307,14.705705363146528
2024,36,2024-09-15,Benevento,1,41.2476307,14.705705363146528
2024,39,2024-10-06,Benevento,1,41.2476307,14.705705363146528
2024,0,2024-01-07,Bergamo,5,45.7566557,9.754219200862249
2024,1,2024-01-14,Bergamo,4,45.7566557,9.754219200862249
2024,2,2024-01-21,Bergamo,6,45.7566557,9.754219200862249
2024,3,2024-01-28,Bergamo,7,45.7566557,9.754219200862249
2024,4,2024-02-04,Bergamo,3,45.7566557,9.754219200862249
2024,5,2024-02-11,Bergamo,8,45.7566557,9.754219200862249
2024,6,2024-02-18,Bergamo,5,45.7566557,9.754219200862249
2024,7,2024-02-25,Bergamo,4,45.7566557,9.754219200862249
2024,8,2024-03-03,Bergamo,4,45.7566557,9.754219200862249
2024,9,2024-03-10,Bergamo,2,45.7566557,9.754219200862249
2024,10,2024-03-17,Bergamo,4,45.7566557,9.754219200862249
2024,11,2024-03-24,Bergamo,3,45.7566557,9.754219200862249
2024,12,2024-03-31,Bergamo,4,45.7566557,9.754219200862249
2024,13,2024-04-07,Bergamo,8,45.7566557,9.754219200862249
2024,14,2024-04-14,Bergamo,7,45.7566557,9.754219200862249
2024,15,2024-04-21,Bergamo,8,45.7566557,9.754219200862249
2024,16,2024-04-28,Bergamo,1,45.7566557,9.754219200862249
2024,17,2024-05-05,Bergamo,3,45.7566557,9.754219200862249
2024,18,2024-05-12,Bergamo,5,45.7566557,9.754219200862249
2024,19,2024-05-19,Bergamo,1,45.7566557,9.754219200862249
2024,21,2024-06-02,Bergamo,7,45.7566557,9.754219200862249
2024,22,2024-06-09,Bergamo,4,45.7566557,9.754219200862249
2024,23,2024-06-16,Bergamo,2,45.7566557,9.754219200862249
2024,24,2024-06-23,Bergamo,8,45.7566557,9.754219200862249
2024,25,2024-06-30,Bergamo,2,45.7566557,9.754219200862249
2024,26,2024-07-07,Bergamo,1,45.7566557,9.754219200862249
2024,27,2024-07-14,Bergamo,9,45.7566557,9.754219200862249
2024,28,2024-07-21,Bergamo,7,45.7566557,9.754219200862249
2024,29,2024-07-28,Bergamo,5,45.7566557,9.754219200862249
2024,30,2024-08-04,Bergamo,1,45.7566557,9.754219200862249
2024,31,2024-08-11,Bergamo,1,45.7566557,9.754219200862249
2024,32,2024-08-18,Bergamo,5,45.7566557,9.754219200862249
2024,33,2024-08-25,Bergamo,12,45.7566557,9.754219200862249
2024,34,2024-09-01,Bergamo,4,45.7566557,9.754219200862249
2024,35,2024-09-08,Bergamo,6,45.7566557,9.754219200862249
2024,36,2024-09-15,Bergamo,3,45.7566557,9.754219200862249
2024,37,2024-09-22,Bergamo,3,45.7566557,9.754219200862249
2024,38,2024-09-29,Bergamo,4,45.7566557,9.754219200862249
2024,39,2024-10-06,Bergamo,1,45.7566557,9.754219200862249
2024,0,2024-01-07,Biella,2,45.5669538,8.086912008297636
2024,1,2024-01-14,Biella,1,45.5669538,8.086912008297636
2024,3,2024-01-28,Biella,1,45.5669538,8.086912008297636
2024,9,2024-03-10,Biella,1,45.5669538,8.086912008297636
2024,11,2024-03-24,Biella,1,45.5669538,8.086912008297636
2024,13,2024-04-07,Biella,1,45.5669538,8.086912008297636
2024,14,2024-04-14,Biella,2,45.5669538,8.086912008297636
2024,16,2024-04-28,Biella,1,45.5669538,8.086912008297636
2024,17,2024-05-05,Biella,1,45.5669538,8.086912008297636
2024,19,2024-05-19,Biella,1,45.5669538,8.086912008297636
2024,20,2024-05-26,Biella,2,45.5669538,8.086912008297636
2024,21,2024-06-02,Biella,2,45.5669538,8.086912008297636
2024,25,2024-06-30,Biella,1,45.5669538,8.086912008297636
2024,27,2024-07-14,Biella,1,45.5669538,8.086912008297636
2024,28,2024-07-21,Biella,1,45.5669538,8.086912008297636
2024,34,2024-09-01,Biella,2,45.5669538,8.086912008297636
2024,37,2024-09-22,Biella,2,45.5669538,8.086912008297636
2024,0,2024-01-07,Bologna,8,44.4938203,11.3426327
2024,1,2024-01-14,Bologna,10,44.4938203,11.3426327
2024,2,2024-01-21,Bologna,7,44.4938203,11.3426327
2024,3,2024-01-28,Bologna,6,44.4938203,11.3426327
2024,4,2024-02-04,Bologna,7,44.4938203,11.3426327
2024,5,2024-02-11,Bologna,4,44.4938203,11.3426327
2024,6,2024-02-18,Bologna,9,44.4938203,11.3426327
2024,7,2024-02-25,Bologna,8,44.4938203,11.3426327
2024,8,2024-03-03,Bologna,5,44.4938203,11.3426327
2024,9,2024-03-10,Bologna,8,44.4938203,11.3426327
2024,10,2024-03-17,Bologna,13,44.4938203,11.3426327
2024,11,2024-03-24,Bologna,12,44.4938203,11.3426327
2024,12,2024-03-31,Bologna,6,44.4938203,11.3426327
2024,13,2024-04-07,Bologna,4,44.4938203,11.3426327
2024,14,2024-04-14,Bologna,9,44.4938203,11.3426327
2024,15,2024-04-21,Bologna,7,44.4938203,11.3426327
2024,16,2024-04-28,Bologna,5,44.4938203,11.3426327
2024,17,2024-05-05,Bologna,7,44.4938203,11.3426327
2024,18,2024-05-12,Bologna,4,44.4938203,11.3426327
2024,19,2024-05-19,Bologna,7,44.4938203,11.3426327
2024,20,2024-05-26,Bologna,6,44.4938203,11.3426327
2024,21,2024-06-02,Bologna,8,44.4938203,11.3426327
2024,22,2024-06-09,Bologna,5,44.4938203,11.3426327
2024,23,2024-06-16,Bologna,8,44.4938203,11.3426327
2024,24,2024-06-23,Bologna,6,44.4938203,11.3426327
2024,25,2024-06-30,Bologna,9,44.4938203,11.3426327
2024,26,2024-07-07,Bologna,8,44.4938203,11.3426327
2024,27,2024-07-14,Bologna,9,44.4938203,11.3426327
2024,28,2024-07-21,Bologna,2,44.4938203,11.3426327
2024,29,2024-07-28,Bologna,7,44.4938203,11.3426327
2024,30,2024-08-04,Bologna,9,44.4938203,11.3426327
2024,31,2024-08-11,Bologna,6,44.4938203,11.3426327
2024,32,2024-08-18,Bologna,8,44.4938203,11.3426327
2024,33,2024-08-25,Bologna,2,44.4938203,11.3426327
2024,34,2024-09-01,Bologna,5,44.4938203,11.3426327
2024,35,2024-09-08,Bologna,10,44.4938203,11.3426327
2024,36,2024-09-15,Bologna,14,44.4938203,11.3426327
2024,37,2024-09-22,Bologna,7,44.4938203,11.3426327
2024,38,2024-09-29,Bologna,11,44.4938203,11.3426327
2024,39,2024-10-06,Bologna,1,44.4938203,11.3426327
2024,0,2024-01-07,Bolzano,1,46.65594545,11.23021287087526
2024,2,2024-01-21,Bolzano,2,46.65594545,11.23021287087526
2024,4,2024-02-04,Bolzano,1,46.65594545,11.23021287087526
2024,6,2024-02-18,Bolzano,3,46.65594545,11.23021287087526
2024,8,2024-03-03,Bolzano,1,46.65594545,11.23021287087526
2024,11,2024-03-24,Bolzano,2,46.65594545,11.23021287087526
2024,15,2024-04-21,Bolzano,2,46.65594545,11.23021287087526
2024,16,2024-04-28,Bolzano,2,46.65594545,11.23021287087526
2024,17,2024-05-05,Bolzano,1,46.65594545,11.23021287087526
2024,19,2024-05-19,Bolzano,1,46.65594545,11.23021287087526
2024,22,2024-06-09,Bolzano,2,46.65594545,11.23021287087526
2024,24,2024-06-23,Bolzano,2,46.65594545,11.23021287087526
2024,28,2024-07-21,Bolzano,3,46.65594545,11.23021287087526
2024,32,2024-08-18,Bolzano,3,46.65594545,11.23021287087526
2024,33,2024-08-25,Bolzano,2,46.65594545,11.23021287087526
2024,35,2024-09-08,Bolzano,1,46.65594545,11.23021287087526
2024,37,2024-09-22,Bolzano,1,46.65594545,11.23021287087526
2024,38,2024-09-29,Bolzano,1,46.65594545,11.23021287087526
2024,0,2024-01-07,Brescia,5,45.77958045,10.4258729694612
2024,1,2024-01-14,Brescia,6,45.77958045,10.4258729694612
2024,2,2024-01-21,Brescia,8,45.77958045,10.4258729694612
2024,3,2024-01-28,Brescia,7,45.77958045,10.4258729694612
2024,4,2024-02-04,Brescia,6,45.77958045,10.4258729694612
2024,5,2024-02-11,Brescia,6,45.77958045,10.4258729694612
